doc_id,doc_title,source,target,relation_type,weight,merged_relation_types,evidence,derived_by,llm_confidence
pdf_01000000__01001013___2ec29dd171,天水关,诸葛亮,马岱,命令,3,命令；对话,"回头便把马岱唤,虚情假意战魏延。勒马再把姜维战,引他兵败凤凰山。",llm,
pdf_01000000__01001013___2ec29dd171,天水关,赵云,姜维,对抗,3,对抗；对话,赵云称姜维为'送死儿曹'，姜维扬言'擒住你要立功劳',llm,
pdf_01000000__01001013___2ec29dd171,天水关,赵云,张苞,对话,3,,"白发苍苍似雪飘,东灭孙权北剿曹。",adjacency,
pdf_01000000__01001013___2ec29dd171,天水关,魏延,马遵,对话,3,对话；试探,"战场杀败一员将,都督!",adjacency,
pdf_01000000__01001013___2ec29dd171,天水关,关兴,姜维,对抗,2,,关兴唱词‘猛虎自有猎户挡’,llm,
pdf_01000000__01001013___2ec29dd171,天水关,报子,马遵,对话,2,,"报,韩德父子五人落马。",adjacency,
pdf_01000000__01001013___2ec29dd171,天水关,诸葛亮,张苞,命令,2,,"关兴、张苞接令箭,大下江东好威严。二马连环把姜维战,杀得他四路无门跪马前。",llm,
pdf_01000000__01001013___2ec29dd171,天水关,诸葛亮,魏延,对话,2,,"站立两厢,听山人令下。",adjacency,
pdf_01000000__01001013___2ec29dd171,天水关,诸葛亮,龙套,同场共现,2,,（四红龙套同上，诸葛亮上。）,stage_direction,
pdf_01000000__01001013___2ec29dd171,天水关,赵云,刘禅,汇报,2,对话；汇报,赵云表示仗主洪福、答报皇恩,llm,
pdf_01000000__01001013___2ec29dd171,天水关,马岱,姜维,对抗,2,,马岱唱词‘刚强怎比楚霸王’,llm,
pdf_01000000__01001013___2ec29dd171,天水关,魏延,张苞,同场共现,2,同场共现；对话,（魏延、马岱、关兴、张苞同上。）,stage_direction,
pdf_01000000__01001013___2ec29dd171,天水关,内侍,诸葛亮,对话,1,,领旨。闪开龙门。,adjacency,
pdf_01000000__01001013___2ec29dd171,天水关,刘禅,内侍,对话,1,,闪开龙门。,adjacency,
pdf_01000000__01001013___2ec29dd171,天水关,刘禅,赵云,对话,1,,"四皇叔孤赐你皇封御酒,但愿你此一去奏凯回程。",adjacency,
pdf_01000000__01001013___2ec29dd171,天水关,四红龙套,诸葛亮,对话,1,,众将进帐。,adjacency,
pdf_01000000__01001013___2ec29dd171,天水关,太监,赵云,对话,1,,圣驾到。,adjacency,
pdf_01000000__01001013___2ec29dd171,天水关,张苞,诸葛亮,对话,1,,好似猛虎下高山。,adjacency,
pdf_01000000__01001013___2ec29dd171,天水关,报子,姜维,提及,1,,姜维降汉。,mention,
pdf_01000000__01001013___2ec29dd171,天水关,诸葛亮,四红龙套,对话,1,,"来,传众将进帐。",adjacency,
pdf_01000000__01001013___2ec29dd171,天水关,赵云,太监,对话,1,,"圣驾到此,一同接驾。",adjacency,
pdf_01000000__01001013___2ec29dd171,天水关,马岱,张苞,同场共现,1,,（魏延、马岱、关兴、张苞同上。）,stage_direction,
pdf_01000000__01001013___2ec29dd171,天水关,马岱,诸葛亮,对话,1,,得令。,adjacency,
pdf_01000000__01001013___2ec29dd171,天水关,马遵,报子,对话,1,,"威镇天水关,儿郎心胆寒。",adjacency,
pdf_01000000__01001013___2ec29dd171,天水关,魏延,关兴,同场共现,1,,（魏延、马岱、关兴、张苞同上。）,stage_direction,
pdf_01000000__01001013___2ec29dd171,天水关,魏延,诸葛亮,对话,1,,得令。,adjacency,
pdf_01000000__01001013___2ec29dd171,天水关,魏延,赵云,对话,1,,"老元戎发兵,你我在此同候。",adjacency,
