doc_id,source_file,source_path,relative_path,batch_id,scene_index,scene,line_no,row_type,line_category,speaker,cue,text,raw_line
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,0,序幕/前置内容,51,narration,narration,,,"<table><tr><td>杨延昭(二黄原板)</td><td>为国家哪何曾半日闲空,我也曾征过了塞北西东。官封我节度使皇王恩重,霎时间身不爽瞌睡朦胧。</td></tr></table>","<table><tr><td>杨延昭(二黄原板)</td><td>为国家哪何曾半日闲空,我也曾征过了塞北西东。官封我节度使皇王恩重,霎时间身不爽瞌睡朦胧。</td></tr></table>"
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,0,序幕/前置内容,53,stage_direction,stage_direction,,家院下。杨继业、二鬼卒同上。三更鼓。,,（家院下。杨继业、二鬼卒同上。三更鼓。）
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,0,序幕/前置内容,55,dialogue,dialogue,杨继业,二黄原板,听谯楼打罢了三更时分，,杨继业 （二黄原板） 听谯楼打罢了三更时分，
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,0,序幕/前置内容,57,narration,narration,,,"<table><tr><td></td><td></td><td>进宋营见六郎细说分明。叫鬼卒急忙的大营来进,又只见我的儿瞌睡沉沉。叫鬼卒将他的阴魂推醒,</td></tr><tr><td colspan=""3"">(杨延昭惊醒。)</td></tr><tr><td>杨延昭</td><td>(二黄摇板)</td><td>猛抬头又只见去世爹尊。曾记得两狼山何等光景,哪有个人死后又能复生。父子们重相逢犹如破镜,</td></tr><tr><td colspan=""3"">(杨延昭睡。四更鼓。)</td></tr><tr><td>杨继业</td><td>(二黄摇板)(二黄原板)</td><td>我的儿休贪睡细听分明:儿前番盗父的尸骸回郡,这都是萧天佐弄假成真。父尸骸在北国洪羊洞,望乡台第三层那才是真。父本当与我儿多把话论,怕的是天明亮难以回程。</td></tr><tr><td colspan=""3"">(杨继业下,二鬼卒同下。五更鼓。家院上。)</td></tr><tr><td>家院</td><td>(白)</td><td>元帅醒来。</td></tr><tr><td rowspan=""2"">杨延昭</td><td>(二黄导板)(二黄摇板)</td><td>适才间遇我父来到宋营,醒来时不由我遍体汗淋。</td></tr><tr><td>(白)</td><td>宣孟二爷进帐。</td></tr><tr><td>家院</td><td>(白)</td><td>孟二爷进帐。</td></tr><tr><td colspan=""3"">(孟良上。)</td></tr><tr><td rowspan=""2"">孟良</td><td>(念)</td><td>不听皇王诏宣,单听杨家令传。</td></tr><tr><td>(白)</td><td>参见元帅。</td></tr><tr><td>杨延昭</td><td>(白)</td><td>贤弟少礼,请坐。</td></tr><tr><td>孟良</td><td>(白)</td><td>谢坐。唤末将进帐,有何军情?</td></tr><tr><td>杨延昭</td><td>(白)</td><td>贤弟有所不知,昨日三更,偶得一梦,只见我父与我托兆,言道前番盗骨,乃是假的。</td></tr><tr><td>孟良</td><td>(白)</td><td>真的呢?</td></tr><tr><td>杨延昭</td><td>(白)</td><td>真骸骨,现在北国洪羊洞望乡台第三层,那才是真。我有意命贤弟,二下番营盗骨,不知贤弟意下如何?</td></tr><tr><td>孟良</td><td>(白)</td><td>未将好比元帅跨下之骑,扬鞭就走,停鞭即止,听元帅传令。</td></tr><tr><td>杨延昭</td><td>(白)</td><td>好,贤弟听令:</td></tr><tr><td>孟良</td><td>(白)</td><td>在。</td></tr><tr><td>杨延昭</td><td>(念)</td><td>我命贤弟到北番,</td></tr><tr><td>孟良</td><td>(念)</td><td>行走哪怕路途难。</td></tr><tr><td>杨延昭</td><td>(念)</td><td>但愿盗得尸骨转,</td></tr><tr><td>孟良</td><td>(念)</td><td>凌烟阁上美名传。</td></tr><tr><td>杨延昭</td><td>(白)</td><td>好,好一个“凌烟阁上美名传”。小心了!</td></tr><tr><td>孟良</td><td>(白)</td><td>是。</td></tr><tr><td colspan=""3"">(杨延昭、孟良同下。)</td></tr></table>","<table><tr><td></td><td></td><td>进宋营见六郎细说分明。叫鬼卒急忙的大营来进,又只见我的儿瞌睡沉沉。叫鬼卒将他的阴魂推醒,</td></tr><tr><td colspan=""3"">(杨延昭惊醒。)</td></tr><tr><td>杨延昭</td><td>(二黄摇板)</td><td>猛抬头又只见去世爹尊。曾记得两狼山何等光景,哪有个人死后又能复生。父子们重相逢犹如破镜,</td></tr><tr><td colspan=""3"">(杨延昭睡。四更鼓。)</td></tr><tr><td>杨继业</td><td>(二黄摇板)(二黄原板)</td><td>我的儿休贪睡细听分明:儿前番盗父的尸骸回郡,这都是萧天佐弄假成真。父尸骸在北国洪羊洞,望乡台第三层那才是真。父本当与我儿多把话论,怕的是天明亮难以回程。</td></tr><tr><td colspan=""3"">(杨继业下,二鬼卒同下。五更鼓。家院上。)</td></tr><tr><td>家院</td><td>(白)</td><td>元帅醒来。</td></tr><tr><td rowspan=""2"">杨延昭</td><td>(二黄导板)(二黄摇板)</td><td>适才间遇我父来到宋营,醒来时不由我遍体汗淋。</td></tr><tr><td>(白)</td><td>宣孟二爷进帐。</td></tr><tr><td>家院</td><td>(白)</td><td>孟二爷进帐。</td></tr><tr><td colspan=""3"">(孟良上。)</td></tr><tr><td rowspan=""2"">孟良</td><td>(念)</td><td>不听皇王诏宣,单听杨家令传。</td></tr><tr><td>(白)</td><td>参见元帅。</td></tr><tr><td>杨延昭</td><td>(白)</td><td>贤弟少礼,请坐。</td></tr><tr><td>孟良</td><td>(白)</td><td>谢坐。唤末将进帐,有何军情?</td></tr><tr><td>杨延昭</td><td>(白)</td><td>贤弟有所不知,昨日三更,偶得一梦,只见我父与我托兆,言道前番盗骨,乃是假的。</td></tr><tr><td>孟良</td><td>(白)</td><td>真的呢?</td></tr><tr><td>杨延昭</td><td>(白)</td><td>真骸骨,现在北国洪羊洞望乡台第三层,那才是真。我有意命贤弟,二下番营盗骨,不知贤弟意下如何?</td></tr><tr><td>孟良</td><td>(白)</td><td>未将好比元帅跨下之骑,扬鞭就走,停鞭即止,听元帅传令。</td></tr><tr><td>杨延昭</td><td>(白)</td><td>好,贤弟听令:</td></tr><tr><td>孟良</td><td>(白)</td><td>在。</td></tr><tr><td>杨延昭</td><td>(念)</td><td>我命贤弟到北番,</td></tr><tr><td>孟良</td><td>(念)</td><td>行走哪怕路途难。</td></tr><tr><td>杨延昭</td><td>(念)</td><td>但愿盗得尸骨转,</td></tr><tr><td>孟良</td><td>(念)</td><td>凌烟阁上美名传。</td></tr><tr><td>杨延昭</td><td>(白)</td><td>好,好一个“凌烟阁上美名传”。小心了!</td></tr><tr><td>孟良</td><td>(白)</td><td>是。</td></tr><tr><td colspan=""3"">(杨延昭、孟良同下。)</td></tr></table>"
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,0,序幕/前置内容,59,narration,narration,,,# 【第三场】,# 【第三场】
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,0,序幕/前置内容,61,stage_direction,stage_direction,,焦赞上。,,（焦赞上。）
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,0,序幕/前置内容,63,dialogue,dialogue,焦赞,念,,焦赞 （念）
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,0,序幕/前置内容,65,stage_direction,stage_direction,,家院上。,,（家院上。）
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,0,序幕/前置内容,67,dialogue,dialogue,家院,念,,家院 （念）
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,0,序幕/前置内容,69,stage_direction,stage_direction,,白,,（白）
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,0,序幕/前置内容,71,dialogue,dialogue,焦赞,白,,焦赞 （白）
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,0,序幕/前置内容,73,narration,narration,,,事不关心，关心则乱。,事不关心，关心则乱。
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,0,序幕/前置内容,75,narration,narration,,,忙将机密事，报与老爷知。,忙将机密事，报与老爷知。
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,0,序幕/前置内容,77,narration,narration,启禀老爷,,元帅令孟二爷，二下番营盗骨。,启禀老爷：元帅令孟二爷，二下番营盗骨。
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,0,序幕/前置内容,79,narration,narration,,,前番盗过了。,前番盗过了。
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,0,序幕/前置内容,81,narration,narration,,,"<table><tr><td>家院</td><td>(白)</td><td>乃是假的。</td></tr><tr><td>焦赞</td><td>(白)</td><td>真的呢?</td></tr><tr><td>家院</td><td>(白)</td><td>在北国洪羊洞望乡台第三层,那才是真。</td></tr><tr><td>焦赞</td><td>(白)</td><td>起过了。元帅元帅,这就是你的不是。想我弟兄二人,焦不离孟,孟不离焦。为何今日差他一人前去?我自有道理。家院,倘若元帅要问,就说我染病在床。</td></tr><tr><td>家院</td><td>(白)</td><td>夫人若问?</td></tr><tr><td>焦赞</td><td>(白)</td><td>就说我染病在床。带马。</td></tr><tr><td colspan=""3"">(家院带马。)</td></tr><tr><td>焦赞</td><td>(西皮摇板)</td><td>元帅做事差又差,差了孟良不差咱。家院带过爷的马,这场功劳岂让他。</td></tr></table>","<table><tr><td>家院</td><td>(白)</td><td>乃是假的。</td></tr><tr><td>焦赞</td><td>(白)</td><td>真的呢?</td></tr><tr><td>家院</td><td>(白)</td><td>在北国洪羊洞望乡台第三层,那才是真。</td></tr><tr><td>焦赞</td><td>(白)</td><td>起过了。元帅元帅,这就是你的不是。想我弟兄二人,焦不离孟,孟不离焦。为何今日差他一人前去?我自有道理。家院,倘若元帅要问,就说我染病在床。</td></tr><tr><td>家院</td><td>(白)</td><td>夫人若问?</td></tr><tr><td>焦赞</td><td>(白)</td><td>就说我染病在床。带马。</td></tr><tr><td colspan=""3"">(家院带马。)</td></tr><tr><td>焦赞</td><td>(西皮摇板)</td><td>元帅做事差又差,差了孟良不差咱。家院带过爷的马,这场功劳岂让他。</td></tr></table>"
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,0,序幕/前置内容,83,stage_direction,stage_direction,,家院带马，焦赞、家院同下。,,（家院带马，焦赞、家院同下。）
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,0,序幕/前置内容,85,narration,narration,,,# 【第四场】,# 【第四场】
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,0,序幕/前置内容,87,stage_direction,stage_direction,,孟良上。,,（孟良上。）
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,0,序幕/前置内容,89,narration,narration,,,"<table><tr><td>孟良(西皮快板)</td><td>元帅昨晚得一梦,遇见了白发老元戎。他言道:前番盗骨乃是假,真骸骨现在北国洪羊洞,望乡台上第三层。马鞭催动我的马走龙,盗回尸骨立头功。(孟良下。)</td></tr></table>","<table><tr><td>孟良(西皮快板)</td><td>元帅昨晚得一梦,遇见了白发老元戎。他言道:前番盗骨乃是假,真骸骨现在北国洪羊洞,望乡台上第三层。马鞭催动我的马走龙,盗回尸骨立头功。(孟良下。)</td></tr></table>"
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,0,序幕/前置内容,91,narration,narration,,,# 【第五场】,# 【第五场】
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,0,序幕/前置内容,93,stage_direction,stage_direction,,焦赞上。,,（焦赞上。）
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,0,序幕/前置内容,95,narration,narration,,,"<table><tr><td>焦赞</td><td>(西皮快板)</td><td>宋王爷坐江山风调雨顺,全凭着杨家将扶保乾坤。孟仁兄施板斧狼烟扫尽,俺焦赞施钢鞭保定乾坤。催马加鞭往前进,盗不转尸骨誓不回程。(焦赞下。)</td></tr></table>","<table><tr><td>焦赞</td><td>(西皮快板)</td><td>宋王爷坐江山风调雨顺,全凭着杨家将扶保乾坤。孟仁兄施板斧狼烟扫尽,俺焦赞施钢鞭保定乾坤。催马加鞭往前进,盗不转尸骨誓不回程。(焦赞下。)</td></tr></table>"
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,0,序幕/前置内容,97,narration,narration,,,# 【第六场】,# 【第六场】
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,0,序幕/前置内容,99,stage_direction,stage_direction,,程宣上。,,（程宣上。）
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,0,序幕/前置内容,101,narration,narration,,,"<table><tr><td>程宣(念)</td><td>生在南朝长在番,思想故土难得还。老母望儿不能见,儿想老母难上难。</td></tr><tr><td>(白)</td><td>在下程宣。当年跟随老王,大战唐二虎,多蒙太后,不忍杀害,与我当一名更夫,看守洪羊洞。就此走走,走吓。</td></tr><tr><td>(孟良上。)</td><td></td></tr></table>","<table><tr><td>程宣(念)</td><td>生在南朝长在番,思想故土难得还。老母望儿不能见,儿想老母难上难。</td></tr><tr><td>(白)</td><td>在下程宣。当年跟随老王,大战唐二虎,多蒙太后,不忍杀害,与我当一名更夫,看守洪羊洞。就此走走,走吓。</td></tr><tr><td>(孟良上。)</td><td></td></tr></table>"
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,0,序幕/前置内容,103,narration,narration,,,"<table><tr><td>孟良</td><td>(白)</td><td>呔!你可是奸细?</td></tr><tr><td>程宣</td><td>(白)</td><td>爷爷饶命,我不是奸细,我是这里的更夫。</td></tr><tr><td>孟良</td><td>(白)</td><td>起来。</td></tr><tr><td>程宣</td><td>(白)</td><td>多谢爷爷。</td></tr><tr><td>孟良</td><td>(白)</td><td>我听你讲话,不像此地人氏。</td></tr><tr><td>程宣</td><td>(白)</td><td>本不是此地人氏,乃南朝人氏。</td></tr><tr><td>孟良</td><td>(白)</td><td>怎样到此?</td></tr><tr><td>程宣</td><td>(白)</td><td>当年跟随老王,大战唐二虎,流落在此。</td></tr></table>","<table><tr><td>孟良</td><td>(白)</td><td>呔!你可是奸细?</td></tr><tr><td>程宣</td><td>(白)</td><td>爷爷饶命,我不是奸细,我是这里的更夫。</td></tr><tr><td>孟良</td><td>(白)</td><td>起来。</td></tr><tr><td>程宣</td><td>(白)</td><td>多谢爷爷。</td></tr><tr><td>孟良</td><td>(白)</td><td>我听你讲话,不像此地人氏。</td></tr><tr><td>程宣</td><td>(白)</td><td>本不是此地人氏,乃南朝人氏。</td></tr><tr><td>孟良</td><td>(白)</td><td>怎样到此?</td></tr><tr><td>程宣</td><td>(白)</td><td>当年跟随老王,大战唐二虎,流落在此。</td></tr></table>"
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,0,序幕/前置内容,105,narration,narration,,,"<table><tr><td>孟良</td><td>(白)</td><td>我且问你,洪羊洞今在何处?</td></tr><tr><td>程宣</td><td>(白)</td><td>随我来,就在前面。</td></tr><tr><td>孟良</td><td>(白)</td><td>你可想回转南朝?</td></tr><tr><td>程宣</td><td>(白)</td><td>想倒想,就是缺少盘费。</td></tr><tr><td>孟良</td><td>(白)</td><td>等你孟二爷回来,将你带回南朝。</td></tr><tr><td colspan=""3"">(孟良下。焦赞上。)</td></tr><tr><td>焦赞</td><td>(白)</td><td>呔!可曾看见一红脸大汉过去?</td></tr><tr><td>程宣</td><td>(白)</td><td>方才过去。</td></tr><tr><td>焦赞</td><td>(白)</td><td>闪开了!</td></tr><tr><td colspan=""3"">(焦赞下。)</td></tr><tr><td>程宣</td><td>(白)</td><td>哎呀,且住。我看这黑脸大汉,不是好人,定是刺杀孟二爷的。待我从小道而去,与孟二爷送信,就此走走。</td></tr><tr><td colspan=""3"">(程宣下。)</td></tr></table>","<table><tr><td>孟良</td><td>(白)</td><td>我且问你,洪羊洞今在何处?</td></tr><tr><td>程宣</td><td>(白)</td><td>随我来,就在前面。</td></tr><tr><td>孟良</td><td>(白)</td><td>你可想回转南朝?</td></tr><tr><td>程宣</td><td>(白)</td><td>想倒想,就是缺少盘费。</td></tr><tr><td>孟良</td><td>(白)</td><td>等你孟二爷回来,将你带回南朝。</td></tr><tr><td colspan=""3"">(孟良下。焦赞上。)</td></tr><tr><td>焦赞</td><td>(白)</td><td>呔!可曾看见一红脸大汉过去?</td></tr><tr><td>程宣</td><td>(白)</td><td>方才过去。</td></tr><tr><td>焦赞</td><td>(白)</td><td>闪开了!</td></tr><tr><td colspan=""3"">(焦赞下。)</td></tr><tr><td>程宣</td><td>(白)</td><td>哎呀,且住。我看这黑脸大汉,不是好人,定是刺杀孟二爷的。待我从小道而去,与孟二爷送信,就此走走。</td></tr><tr><td colspan=""3"">(程宣下。)</td></tr></table>"
