doc_id,doc_title,source,target,relation_type,weight,merged_relation_types,evidence,derived_by,llm_confidence
pdf_01000000__01006003___dc57119794,草桥关,马武,杜茂,同场共现,5,劝阻；同场共现,（马武、杜茂、岑彭、八手下同上，过场。姚期、四龙套同上，同出城。杜茂上前。）,stage_direction,
pdf_01000000__01006003___dc57119794,草桥关,姚夫人,姚期,协助,4,协助；对话,二子自有妾身照管,llm,
pdf_01000000__01006003___dc57119794,草桥关,姚期,中军,命令,4,命令；对话,姚期白：吩咐摆队相迎！,llm,
pdf_01000000__01006003___dc57119794,草桥关,姚期,郭妃,评价,4,对话；评价,姚期称‘娘娘待臣恩如山’,llm,
pdf_01000000__01006003___dc57119794,草桥关,岑彭,杜茂,同场共现,4,同场共现；对话,（马武、杜茂、岑彭、八手下同上，过场。姚期、四龙套同上，同出城。杜茂上前。）,stage_direction,
pdf_01000000__01006003___dc57119794,草桥关,龙套,众人,同场共现,4,,（四龙套同上，同摆队，众人同下。）,stage_direction,
pdf_01000000__01006003___dc57119794,草桥关,中军,姚期,汇报,3,对话；汇报,"中军念：龙虎台前出入,貔貅帐内传唤。",llm,
pdf_01000000__01006003___dc57119794,草桥关,刘秀,太监甲,对话,3,,"内侍传孤旨意:命光禄寺大摆御宴,君臣同乐。",adjacency,
pdf_01000000__01006003___dc57119794,草桥关,刘秀,马武,命令,3,命令；对话；提及,就依三位皇兄所奏，尊朕旨意：至草桥关，调换姚期，即日回都。,llm,
pdf_01000000__01006003___dc57119794,草桥关,姚期,姚刚,评价,3,对话；评价,姚刚性情倔强，力大无比,llm,
pdf_01000000__01006003___dc57119794,草桥关,姚期,马武,协助,3,协助；对话；感谢,将草桥关印信交付马武、杜茂、岑彭,llm,
pdf_01000000__01006003___dc57119794,草桥关,郭妃,姚期,协助,3,协助；对话,郭妃敬酒以表恩宠,llm,
pdf_01000000__01006003___dc57119794,草桥关,刘秀,郭妃,对话,2,,"梓童,寡人闻报姚皇兄已到京都,今日入朝谢恩。寡人意欲移在太和殿等待,梓童意下如何?",adjacency,
pdf_01000000__01006003___dc57119794,草桥关,太监甲,刘秀,对话,2,,领旨!,adjacency,
pdf_01000000__01006003___dc57119794,草桥关,姚刚,姚夫人,对话,2,,母亲!,adjacency,
pdf_01000000__01006003___dc57119794,草桥关,姚刚,姚期,对话,2,劝阻；对话,"吓,爹爹!俺父子镇守边塞,有十大汗马功劳,怕那奸贼何来?",adjacency,
pdf_01000000__01006003___dc57119794,草桥关,旗牌,姚期,同场共现,2,同场共现；对话,（二旗牌引姚期同上。）,stage_direction,
pdf_01000000__01006003___dc57119794,草桥关,郭荣,刘秀,对话,2,对话；礼节/隶属,"今当万岁千秋之日,少时登殿,一同拜寿。香烟渺渺,圣驾临朝,分班伺候!(四太监引刘秀同上。)",adjacency,
pdf_01000000__01006003___dc57119794,草桥关,郭荣,马武,对话,2,劝阻；对话,"且慢!万岁将姚皇兄调进京来,倘若柳蛮反上,何人抵挡?有道是:一载干戈动,十载不太平!",adjacency,
pdf_01000000__01006003___dc57119794,草桥关,马武,刘秀,对话,2,对话；建议,"万岁何不命马、杜、岑三人镇守草桥,料然无事!",adjacency,
pdf_01000000__01006003___dc57119794,草桥关,马武,郭荣,对话,2,,本爵马武。,adjacency,
pdf_01000000__01006003___dc57119794,草桥关,众人,岑彭,同场共现,1,,（岑彭上前。众人同进城，同下。）,stage_direction,
pdf_01000000__01006003___dc57119794,草桥关,刘秀,岑彭,提及,1,,"就依三位皇兄所奏,尊朕旨意:至草桥关,调换姚期,即日回都。退班。(郭荣、岑彭、杜茂、马武分班,四太监引刘秀同下。八手下自两边分上。)",mention,
pdf_01000000__01006003___dc57119794,草桥关,刘秀,杜茂,提及,1,,"就依三位皇兄所奏,尊朕旨意:至草桥关,调换姚期,即日回都。退班。(郭荣、岑彭、杜茂、马武分班,四太监引刘秀同下。八手下自两边分上。)",mention,
pdf_01000000__01006003___dc57119794,草桥关,刘秀,郭荣,提及,1,,"就依三位皇兄所奏,尊朕旨意:至草桥关,调换姚期,即日回都。退班。(郭荣、岑彭、杜茂、马武分班,四太监引刘秀同下。八手下自两边分上。)",mention,
pdf_01000000__01006003___dc57119794,草桥关,太监,郭妃,对话,1,,领旨。,adjacency,
pdf_01000000__01006003___dc57119794,草桥关,太监甲,姚期,对话,1,,随咱家来。,adjacency,
pdf_01000000__01006003___dc57119794,草桥关,姚夫人,姚刚,对话,1,,"罢了,坐下。",adjacency,
pdf_01000000__01006003___dc57119794,草桥关,姚夫人,姚能,对话,1,,"夫君正朝堂,使我乐安康。",adjacency,
pdf_01000000__01006003___dc57119794,草桥关,姚夫人,旗牌,对话,1,,"想你父镇守草桥,那得一时安闲?坐在一旁,听为娘道来:",adjacency,
pdf_01000000__01006003___dc57119794,草桥关,姚期,岑彭,对话,1,,万岁!,adjacency,
pdf_01000000__01006003___dc57119794,草桥关,姚期,杜茂,对话,1,,吓，杜皇兄！,adjacency,
pdf_01000000__01006003___dc57119794,草桥关,姚期,郭荣,提及,1,,"夫人那里知道!今有郭荣在朝专权,有道是:",mention,
pdf_01000000__01006003___dc57119794,草桥关,姚能,姚刚,对话,1,,"文韬武略广,",adjacency,
pdf_01000000__01006003___dc57119794,草桥关,杜茂,马武,对话,1,,本爵杜茂。,adjacency,
pdf_01000000__01006003___dc57119794,草桥关,郭妃,太监,对话,1,,看酒来。,adjacency,
pdf_01000000__01006003___dc57119794,草桥关,郭荣,岑彭,对话,1,,老夫郭荣。,adjacency,
