doc_id,doc_title,theme_a,theme_b,cooccurrence_weight,evidence,derived_by
pdf_01000000__01005011___ce48065512,回荆州,失败,羞耻,1,【第十二场】,scene_cooccurrence
pdf_01000000__01005011___ce48065512,回荆州,家国,忠义,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005011___ce48065512,回荆州,家国,情爱,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005011___ce48065512,回荆州,家国,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005011___ce48065512,回荆州,家国,权谋,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005011___ce48065512,回荆州,家国,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005011___ce48065512,回荆州,对抗,权谋,1,【第十三场】,scene_cooccurrence
pdf_01000000__01005011___ce48065512,回荆州,将帅关系,忠义,1,【第五场】,scene_cooccurrence
pdf_01000000__01005011___ce48065512,回荆州,将帅关系,权谋,1,【第五场】,scene_cooccurrence
pdf_01000000__01005011___ce48065512,回荆州,归乡,忠义,1,【第七场】,scene_cooccurrence
pdf_01000000__01005011___ce48065512,回荆州,归乡,离散,1,【第七场】,scene_cooccurrence
pdf_01000000__01005011___ce48065512,回荆州,忠义,情爱,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005011___ce48065512,回荆州,忠义,愤怒与决策,1,【第十五场】,scene_cooccurrence
pdf_01000000__01005011___ce48065512,回荆州,忠义,智勇,1,【第十场】,scene_cooccurrence
pdf_01000000__01005011___ce48065512,回荆州,忠义,智勇突围,1,【第八场】,scene_cooccurrence
pdf_01000000__01005011___ce48065512,回荆州,忠义,胜利,1,【第十四场】,scene_cooccurrence
pdf_01000000__01005011___ce48065512,回荆州,忠义,身份权威,1,【第十场】,scene_cooccurrence
pdf_01000000__01005011___ce48065512,回荆州,忠义,追杀,1,【第十一场】,scene_cooccurrence
pdf_01000000__01005011___ce48065512,回荆州,忠义,追赶,1,【第九场】,scene_cooccurrence
pdf_01000000__01005011___ce48065512,回荆州,情爱,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005011___ce48065512,回荆州,情爱,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005011___ce48065512,回荆州,情爱,英雄气概,1,【第一场】,scene_cooccurrence
pdf_01000000__01005011___ce48065512,回荆州,愤怒与决策,离散,1,【第十五场】,scene_cooccurrence
pdf_01000000__01005011___ce48065512,回荆州,战争,权谋,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005011___ce48065512,回荆州,战争,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005011___ce48065512,回荆州,战争,过渡,1,【第六场】,scene_cooccurrence
pdf_01000000__01005011___ce48065512,回荆州,战争,追杀,1,【第十一场】,scene_cooccurrence
pdf_01000000__01005011___ce48065512,回荆州,战争,追赶,1,【第九场】,scene_cooccurrence
pdf_01000000__01005011___ce48065512,回荆州,智勇,权谋,1,【第十场】,scene_cooccurrence
pdf_01000000__01005011___ce48065512,回荆州,智勇,身份权威,1,【第十场】,scene_cooccurrence
pdf_01000000__01005011___ce48065512,回荆州,智勇突围,权谋,1,【第八场】,scene_cooccurrence
pdf_01000000__01005011___ce48065512,回荆州,权谋,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005011___ce48065512,回荆州,权谋,羞耻,1,【第十二场】,scene_cooccurrence
pdf_01000000__01005011___ce48065512,回荆州,权谋,羞辱,1,【第十六场】,scene_cooccurrence
pdf_01000000__01005011___ce48065512,回荆州,权谋,身份权威,1,【第十场】,scene_cooccurrence
pdf_01000000__01005011___ce48065512,回荆州,羞辱,胜利,1,【第十六场】,scene_cooccurrence
