doc_id,doc_title,source,target,relation_type,weight,merged_relation_types,evidence,derived_by,llm_confidence
pdf_01000000__01005010___9c2a4af4c4,御碑亭,柳生春,申嵩,汇报,7,对话；汇报,柳生春讲述御碑亭避雨不欺暗室,llm,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,申嵩,堂役,命令,7,命令；对话,申嵩令堂役将卷交付提调官,llm,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,堂役,申嵩,对话,6,,各房官呈送荐卷。,adjacency,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,孟夫人,孟明时,对话,6,,一杯水酒又一年。,adjacency,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,申嵩,柳生春,提及,6,对话；提及；询问,"哈哈,原来柳生春,有此一段阴骘。我说文章上欠功夫,怎知“色欲”二字,就是登科发经。我不免将此事申明贡主大人。正是:万恶淫为首,百善孝当先。说与读书者,何愁不三元",mention,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,申嵩,王有道,对话,6,劝阻；对话,贤契可为君子也。,adjacency,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,二进士,申嵩,对话,5,,"昨日寒儒谁问姓,今朝显耀便知名。",adjacency,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,孟德禄,孟明时,命令,5,命令；对话,"有请员外安人。(孟明时、孟夫人同上,过场,同下。孟月华上,下。孟明时、孟夫人、孟月华同上。)",mention,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,报子,王有道,对话,5,,里面有人么?,adjacency,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,王有道,报子,对话,5,,"这是我家门遭不幸,独意休妻心不宁。思想恩爱泪难尽,孤单悽悽闷愁人。",adjacency,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,申嵩,二进士,对话,5,,只行常礼罢。,adjacency,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,孟德禄,王有道,汇报,4,对话；汇报；评价,"王有道丧天良无有报应,到如今反落得金榜题名。他不该弃糟糠无踪无影,看起来读书人没有良心。",mention,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,孟月华,柳生春,对话,4,对话；旁观,"呀,耳听得更鼓响人不见影,这雷雨又不住却是怎生。倘此人起下了不良之心,那时节才叫我喊叫无门。",adjacency,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,家院,王有道,对话,4,,"老奴病好,前来消假。",adjacency,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,柳生春,孟月华,对话,4,对话；旁观,"这大雨起一阵紧似一阵,脱下衣衫垫灰尘。石板之上权坐定,手摸胸膛自思情。三更人烟俱消净,男女孤存在碑亭。礼法嫌疑当要紧,我淫人妇妇淫人。感应篇上答报应,读书之人要",adjacency,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,王有道,申嵩,汇报,4,对话；汇报,王有道说那妇人就是贱内，已将她休弃,llm,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,申嵩,二堂役,命令,4,命令；对话,申嵩问应科行囊是否搬去，并吩咐开道贡院,llm,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,二进士,王有道,对话,3,,"年兄请上,我等参拜。",adjacency,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,四房官,申嵩,对话,3,,"大人在上,房官参拜。",adjacency,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,孟德禄,孟夫人,命令,3,命令；对话,"有请员外安人。(孟明时、孟夫人同上,过场,同下。孟月华上,下。孟明时、孟夫人、孟月华同上。)",mention,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,王有道,二进士,对话,3,,请进。,adjacency,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,王有道,孟德禄,提及,3,对话；提及,"读书侥幸已成名,到底糊涂心不精。琴瑟夫妻欠礼仪,悔迟方知自高人。(孟德禄上。)",mention,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,申嵩,四房官,命令,3,命令；对话,申嵩令房官回房安歇,llm,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,二堂役,申嵩,对话,2,,有。,adjacency,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,功曹,朱衣神,协助,2,协助；同场共现,一同过场,llm,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,孟夫人,孟德禄,对话,2,,"转回家来,饭都未曾吃,就要回去了?",adjacency,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,孟德禄,王淑英,对话,2,,开门。,adjacency,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,孟明时,孟德禄,对话,2,,"既然留你不住,德禄去雇轿来,送你姑娘回去罢。",adjacency,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,孟明时,王有道,协助,2,协助；提及,孟明时送孟月华回王家，并退至后堂。,llm,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,孟月华,家院,对话,2,,"哎呀,爹娘吓,这是女儿违孝敬,不该说谎不别而行。连累爹娘得重病,",adjacency,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,王有道,孟明时,对话,2,,"十载寒窗苦,今朝姓氏香。我且进内,说与妹子知道,再打点谒师便了。往日辛苦今方甜,皇天不负读书人。喜喜洋洋后堂进,打点谒师谢皇恩。",adjacency,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,王有道,家院,对话,2,,"唔,这桩事闹起来脸面何存?罢了吓,罢了。想这件事,如若闹将起来,不成体面。若隐而不言;岂不成了此道。咳,也罢,不免写下一封休书,紧紧密封,唤这贱人出来,就说她爹",adjacency,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,申嵩,衙役,对话,2,,"皇恩浩荡,知贡举,桃李门墙。",adjacency,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,二进士,柳生春,对话,1,,"是吓,年兄当直言之。",adjacency,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,堂役,四房官,对话,1,,有请。,adjacency,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,堂役,奉茶,同场共现,1,,（堂役上，奉茶。）,stage_direction,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,孟夫人,王有道,提及,1,,这是王有道疑心不过了。,mention,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,审嵩,龙套,对话,1,,各房官呈递荐卷。,adjacency,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,王有道,众人,对话,1,,大家畅饮。,adjacency,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,王有道,进士甲,对话,1,,"桃花浪暖锦袍新,",adjacency,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,申嵩,孟月华,对话,1,,正是:,adjacency,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,衙役,二进士,对话,1,,有请。,adjacency,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,衙役,申嵩,对话,1,,新进士谒见。,adjacency,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,进士甲,柳生春,对话,1,,新沐洪恩赋上林。,adjacency,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,龙套,堂役,对话,1,,各房官呈送荐卷。,adjacency,
