doc_id,doc_title,source,target,relation_type,weight,merged_relation_types,evidence,derived_by,llm_confidence
pdf_01000000__01006001___9c7557117a,连营寨,沙摩柯,关兴,协助,2,,沙摩柯献策乱箭齐发,llm,
pdf_01000000__01006001___9c7557117a,连营寨,沙摩柯,张苞,协助,2,,沙摩柯献策乱箭齐发,llm,
pdf_01000000__01006001___9c7557117a,连营寨,糜芳,马忠,同场共现,2,,（韩当、周泰、糜芳、傅士仁、马忠、夏旬同上，同起霸。〖点绛唇〗。）,stage_direction,
pdf_01000000__01006001___9c7557117a,连营寨,赵咨,吕范,对话,2,,金殿风和燕雀高。,adjacency,
pdf_01000000__01006001___9c7557117a,连营寨,韩当,刘备,汇报,2,提及；汇报,将军，刘备移营，禀知元帅。,mention,
pdf_01000000__01006001___9c7557117a,连营寨,马忠,夏旬,同场共现,2,同场共现；对话,（韩当、周泰、糜芳、傅士仁、马忠、夏旬同上，同起霸。〖点绛唇〗。）,stage_direction,
pdf_01000000__01006001___9c7557117a,连营寨,龙套,关兴,同场共现,2,,（甘宁唱越恁好牌第一段。关兴、张苞、沙摩柯同追上，过场，同下。韩当、周泰、糜芳、傅士仁、马忠、夏旬、龙套同上，同下。）,stage_direction,
pdf_01000000__01006001___9c7557117a,连营寨,龙套,张苞,同场共现,2,,（甘宁唱越恁好牌第一段。关兴、张苞、沙摩柯同追上，过场，同下。韩当、周泰、糜芳、傅士仁、马忠、夏旬、龙套同上，同下。）,stage_direction,
pdf_01000000__01006001___9c7557117a,连营寨,丁奉,徐盛,同场共现,1,,（丁奉、徐盛同下。）,stage_direction,
pdf_01000000__01006001___9c7557117a,连营寨,丁奉,徐盛同允,同场共现,1,,（丁奉、徐盛同允。）,stage_direction,
pdf_01000000__01006001___9c7557117a,连营寨,众人,刘备,同场共现,1,,（刘备、关兴、张苞、张南、龙套、众人同上。〖步步娇〗。过场，同下。）,stage_direction,
pdf_01000000__01006001___9c7557117a,连营寨,众人,陆逊,同场共现,1,,（〖吹打〗，陆逊、四将同上，过场，韩当、周泰同出城接，同下。众人同上，换门。）,stage_direction,
pdf_01000000__01006001___9c7557117a,连营寨,众将,刘备,提及,1,,列位将军，看蜀兵每每得胜，此地难保，不免将麋芳傅士仁的首级，献于刘备，岂不是头功！,mention,
pdf_01000000__01006001___9c7557117a,连营寨,众将,陆逊,对话,1,,叩见元帅!,adjacency,
pdf_01000000__01006001___9c7557117a,连营寨,众将,韩当,对话,1,,"俺,",adjacency,
pdf_01000000__01006001___9c7557117a,连营寨,傅士仁,众将,对话,1,,众将，此乃咽喉之地，小心把守。,adjacency,
pdf_01000000__01006001___9c7557117a,连营寨,傅士仁,夏旬,同场共现,1,,（韩当、周泰、糜芳、傅士仁、马忠、夏旬同上，同起霸。〖点绛唇〗。）,stage_direction,
pdf_01000000__01006001___9c7557117a,连营寨,傅士仁,杀马忠,同场共现,1,,（糜芳、傅士仁同下。马忠上，麋芳、傅士仁同上，杀马忠，马忠下。）,stage_direction,
pdf_01000000__01006001___9c7557117a,连营寨,八红小军,四大铠,同场共现,1,,（八红小军、四大铠、甘宁同上。〖点绛唇〗。）,stage_direction,
pdf_01000000__01006001___9c7557117a,连营寨,八红小军,甘宁,同场共现,1,,（八红小军、四大铠、甘宁同上。〖点绛唇〗。）,stage_direction,
pdf_01000000__01006001___9c7557117a,连营寨,八蛮兵,四短刀,同场共现,1,,（八蛮兵、四长枪、四短刀同上，操演，同下。）,stage_direction,
pdf_01000000__01006001___9c7557117a,连营寨,八蛮兵,四长枪,同场共现,1,,（八蛮兵、四长枪、四短刀同上，操演，同下。）,stage_direction,
pdf_01000000__01006001___9c7557117a,连营寨,八蛮兵,操演,同场共现,1,,（八蛮兵、四长枪、四短刀同上，操演，同下。）,stage_direction,
pdf_01000000__01006001___9c7557117a,连营寨,内喊,周泰,同场共现,1,,（内喊，韩当、周泰同上。）,stage_direction,
pdf_01000000__01006001___9c7557117a,连营寨,内喊,甘宁,同场共现,1,,（内喊，甘宁上。）,stage_direction,
pdf_01000000__01006001___9c7557117a,连营寨,内喊,韩当,同场共现,1,,（内喊，韩当、周泰同上。）,stage_direction,
pdf_01000000__01006001___9c7557117a,连营寨,吕范,众人,对话,1,,主公登殿，排班伺候。,adjacency,
pdf_01000000__01006001___9c7557117a,连营寨,吕范,赵咨,同场共现,1,,（吕范、诸葛瑾、阚泽、赵咨同上。）,stage_direction,
pdf_01000000__01006001___9c7557117a,连营寨,吕范,阚泽,同场共现,1,,（吕范、诸葛瑾、阚泽、赵咨同上。）,stage_direction,
pdf_01000000__01006001___9c7557117a,连营寨,周泰,傅士仁,同场共现,1,,（韩当、周泰、糜芳、傅士仁、马忠、夏旬同上，同起霸。〖点绛唇〗。）,stage_direction,
pdf_01000000__01006001___9c7557117a,连营寨,周泰,夏旬,同场共现,1,,（韩当、周泰、糜芳、傅士仁、马忠、夏旬同上，同起霸。〖点绛唇〗。）,stage_direction,
pdf_01000000__01006001___9c7557117a,连营寨,周泰,马忠,同场共现,1,,（韩当、周泰、糜芳、傅士仁、马忠、夏旬同上，同起霸。〖点绛唇〗。）,stage_direction,
pdf_01000000__01006001___9c7557117a,连营寨,四大铠,甘宁,同场共现,1,,（八红小军、四大铠、甘宁同上。〖点绛唇〗。）,stage_direction,
pdf_01000000__01006001___9c7557117a,连营寨,四短刀,操演,同场共现,1,,（八蛮兵、四长枪、四短刀同上，操演，同下。）,stage_direction,
pdf_01000000__01006001___9c7557117a,连营寨,四蛮兵同放箭,甘宁带箭,同场共现,1,,（甘宁追上。四长枪手、四蛮兵同放箭，甘宁带箭下。）,stage_direction,
pdf_01000000__01006001___9c7557117a,连营寨,四长枪,四短刀,同场共现,1,,（八蛮兵、四长枪、四短刀同上，操演，同下。）,stage_direction,
pdf_01000000__01006001___9c7557117a,连营寨,四长枪,操演,同场共现,1,,（八蛮兵、四长枪、四短刀同上，操演，同下。）,stage_direction,
pdf_01000000__01006001___9c7557117a,连营寨,夏旬,韩当,对话,1,,夏旬。,adjacency,
pdf_01000000__01006001___9c7557117a,连营寨,孙权,众将,对话,1,,摆驾。,adjacency,
pdf_01000000__01006001___9c7557117a,连营寨,孙权,吕范,对话,1,,昔日曹瞒下江东，全凭周郎巧计攻。如今刘备来征讨，只怕山河落了空。,adjacency,
pdf_01000000__01006001___9c7557117a,连营寨,孙权,周瑜,提及,1,,孙权感叹昔日有周郎，如今国空邦虚,llm,
pdf_01000000__01006001___9c7557117a,连营寨,孙权,甘宁,提及,1,,孙权读奏本后惊呼'甘宁阵亡',llm,
pdf_01000000__01006001___9c7557117a,连营寨,张南,诸葛瑾,对话,1,,有请诸葛瑾!,adjacency,
pdf_01000000__01006001___9c7557117a,连营寨,张南,陆逊,提及,1,,臣等每每骂阵，陆逊紧守不出，如之奈何？,mention,
pdf_01000000__01006001___9c7557117a,连营寨,张南,马良,对话,1,,主公妙计，臣等不及也。,adjacency,
pdf_01000000__01006001___9c7557117a,连营寨,张达,范疆,对话,1,,"我说此事总有鬼,",adjacency,
pdf_01000000__01006001___9c7557117a,连营寨,旗牌,陆逊,同场共现,1,,（四文堂、二旗牌、陆逊同上。）,stage_direction,
pdf_01000000__01006001___9c7557117a,连营寨,杀马忠,马忠,同场共现,1,,（糜芳、傅士仁同下。马忠上，麋芳、傅士仁同上，杀马忠，马忠下。）,stage_direction,
pdf_01000000__01006001___9c7557117a,连营寨,甘宁,刘备,提及,1,,主上吓主上，臣不能保全社稷了,llm,
pdf_01000000__01006001___9c7557117a,连营寨,甘宁追,四蛮兵同放箭,同场共现,1,,（甘宁追上。四长枪手、四蛮兵同放箭，甘宁带箭下。）,stage_direction,
pdf_01000000__01006001___9c7557117a,连营寨,甘宁追,甘宁带箭,同场共现,1,,（甘宁追上。四长枪手、四蛮兵同放箭，甘宁带箭下。）,stage_direction,
pdf_01000000__01006001___9c7557117a,连营寨,童儿,诸葛亮,协助,1,,童儿引诸葛亮同上,llm,
pdf_01000000__01006001___9c7557117a,连营寨,糜芳,夏旬,同场共现,1,,（韩当、周泰、糜芳、傅士仁、马忠、夏旬同上，同起霸。〖点绛唇〗。）,stage_direction,
pdf_01000000__01006001___9c7557117a,连营寨,糜芳,杀马忠,同场共现,1,,（糜芳、傅士仁同下。马忠上，麋芳、傅士仁同上，杀马忠，马忠下。）,stage_direction,
pdf_01000000__01006001___9c7557117a,连营寨,糜芳,麋芳,同场共现,1,,（糜芳、傅士仁同下。马忠上，麋芳、傅士仁同上，杀马忠，马忠下。）,stage_direction,
pdf_01000000__01006001___9c7557117a,连营寨,范疆,张苞,对话,1,,死在眼前埋怨谁?,adjacency,
pdf_01000000__01006001___9c7557117a,连营寨,诸葛瑾,赵咨,同场共现,1,,（吕范、诸葛瑾、阚泽、赵咨同上。）,stage_direction,
pdf_01000000__01006001___9c7557117a,连营寨,阚泽,刘备,提及,1,,"想那陆逊,智广才高,可以挂帅征讨刘备。",mention,
pdf_01000000__01006001___9c7557117a,连营寨,陆逊,丁奉,命令,1,,你二人带领人马，各代硫磺焰硝，攻打江北岸。,llm,
pdf_01000000__01006001___9c7557117a,连营寨,陆逊,刘备,提及,1,,刘备移营，中我之计，韩当、周泰，,mention,
pdf_01000000__01006001___9c7557117a,连营寨,陆逊,徐盛,命令,1,,你二人带领人马，各代硫磺焰硝，攻打江北岸。,llm,
pdf_01000000__01006001___9c7557117a,连营寨,陆逊,阚泽,对话,1,,"启主公:江东文武,皆主公故旧之臣,尚且无人受此重任,臣年幼无才,焉能治之?",adjacency,
pdf_01000000__01006001___9c7557117a,连营寨,韩当,众将,对话,1,,"请了,元",adjacency,
pdf_01000000__01006001___9c7557117a,连营寨,韩当,傅士仁,同场共现,1,,（韩当、周泰、糜芳、傅士仁、马忠、夏旬同上，同起霸。〖点绛唇〗。）,stage_direction,
pdf_01000000__01006001___9c7557117a,连营寨,韩当,周泰同允,同场共现,1,,（韩当、周泰同允。）,stage_direction,
pdf_01000000__01006001___9c7557117a,连营寨,韩当,夏旬,同场共现,1,,（韩当、周泰、糜芳、傅士仁、马忠、夏旬同上，同起霸。〖点绛唇〗。）,stage_direction,
pdf_01000000__01006001___9c7557117a,连营寨,韩当,甘宁,评价,1,,主帅已死，不能复生,llm,
pdf_01000000__01006001___9c7557117a,连营寨,韩当,糜芳,同场共现,1,,（韩当、周泰、糜芳、傅士仁、马忠、夏旬同上，同起霸。〖点绛唇〗。）,stage_direction,
pdf_01000000__01006001___9c7557117a,连营寨,韩当,马忠,同场共现,1,,（韩当、周泰、糜芳、傅士仁、马忠、夏旬同上，同起霸。〖点绛唇〗。）,stage_direction,
pdf_01000000__01006001___9c7557117a,连营寨,马忠,傅士仁,对话,1,,将军，此乃咽喉之地，须要小心把守。,adjacency,
pdf_01000000__01006001___9c7557117a,连营寨,马忠,麋芳,协助,1,,我等把守江南岸,llm,
pdf_01000000__01006001___9c7557117a,连营寨,麋芳,刘备,对话,1,,哎吓将军，方才三军言到，要杀你我，献于刘备，如何是好？,mention,
pdf_01000000__01006001___9c7557117a,连营寨,麋芳,张达,对话,1,,哪个叫你献荆州!,adjacency,
pdf_01000000__01006001___9c7557117a,连营寨,麋芳,杀马忠,同场共现,1,,（糜芳、傅士仁同下。马忠上，麋芳、傅士仁同上，杀马忠，马忠下。）,stage_direction,
pdf_01000000__01006001___9c7557117a,连营寨,龙套,众人,同场共现,1,,（刘备、关兴、张苞、张南、龙套、众人同上。〖步步娇〗。过场，同下。）,stage_direction,
pdf_01000000__01006001___9c7557117a,连营寨,龙套,刘备,同场共现,1,,（刘备、关兴、张苞、张南、龙套、众人同上。〖步步娇〗。过场，同下。）,stage_direction,
pdf_01000000__01006001___9c7557117a,连营寨,龙套,陆逊,同场共现,1,,（龙套、陆逊同下。）,stage_direction,
