doc_id,doc_title,source,target,relation_type,weight,merged_relation_types,evidence,derived_by,llm_confidence
pdf_01000000__01005011___ce48065512,回荆州,蒋钦,马忠,对话,1,,蒋钦。,adjacency,
pdf_01000000__01005011___ce48065512,回荆州,诸葛亮,丁奉,对抗,1,,诸葛亮劝其休用脂粉之计,llm,
pdf_01000000__01005011___ce48065512,回荆州,诸葛亮,周泰,对抗,1,,诸葛亮劝其休用脂粉之计,llm,
pdf_01000000__01005011___ce48065512,回荆州,诸葛亮,徐盛,对抗,1,,诸葛亮劝其休用脂粉之计,llm,
pdf_01000000__01005011___ce48065512,回荆州,诸葛亮,潘璋,对抗,1,,诸葛亮劝其休用脂粉之计,llm,
pdf_01000000__01005011___ce48065512,回荆州,诸葛亮,甘宁,对抗,1,,诸葛亮劝其休用脂粉之计,llm,
pdf_01000000__01005011___ce48065512,回荆州,诸葛亮,蒋钦,对抗,1,,诸葛亮劝其休用脂粉之计,llm,
pdf_01000000__01005011___ce48065512,回荆州,诸葛亮,陈武,对抗,1,,诸葛亮劝其休用脂粉之计,llm,
pdf_01000000__01005011___ce48065512,回荆州,诸葛亮,马忠,对抗,1,,诸葛亮劝其休用脂粉之计,llm,
pdf_01000000__01005011___ce48065512,回荆州,赵云,周瑜,评价,1,,杀儿如同虎伴羊。,llm,
pdf_01000000__01005011___ce48065512,回荆州,赵云,张飞,对话,1,,"没有先生计,怎敢下江南。",adjacency,
pdf_01000000__01005011___ce48065512,回荆州,赵云,诸葛亮,评价,1,,"赵云说'没有先生计,怎敢下江南'",llm,
pdf_01000000__01005011___ce48065512,回荆州,陈武,丁奉,同场共现,1,,（陈武、潘璋、丁奉、徐盛同上。）,stage_direction,
pdf_01000000__01005011___ce48065512,回荆州,陈武,刘备,汇报,1,,放了刘备、皇姑，回禀都督得知。,mention,
pdf_01000000__01005011___ce48065512,回荆州,陈武,周瑜,汇报,1,,刘备已回荆州。,llm,
pdf_01000000__01005011___ce48065512,回荆州,陈武,徐盛,同场共现,1,,（陈武、潘璋、丁奉、徐盛同上。）,stage_direction,
pdf_01000000__01005011___ce48065512,回荆州,陈武,蒋钦,汇报,1,,陈武等回答刘备、皇姑俱已放了。,llm,
pdf_01000000__01005011___ce48065512,回荆州,陈武,诸葛亮,对抗,1,,八将同白看刀并放箭,llm,
pdf_01000000__01005011___ce48065512,回荆州,马忠,周泰,对话,1,,马忠。,adjacency,
pdf_01000000__01005011___ce48065512,回荆州,马忠,诸葛亮,对抗,1,,八将同白看刀并放箭,llm,
