doc_id,doc_title,scene_index,scene,theme_stage,theme_label_raw,theme_label,theme_strength,theme_role_links,evidence,derived_by
pdf_01000000__01004001___ad83d28842,逍遥津,8,【第八场】,【第八场】,家庭悲剧,亲情,1,二皇子；伏后；华歆；太监；曹妃；汉献帝,华歆带剑入宫抓捕伏后与二皇子，曹妃劝阻未果，汉献帝无力保护，最终与二皇子出宫寻找伏后。,llm
pdf_01000000__01004001___ad83d28842,逍遥津,9,【第九场】,【第九场】,权力斗争,权力斗争,1,伏后；华歆；司马懿；曹操,华歆擒获伏后，曹操怒斥并下令乱棍打死，司马懿求情未果，华歆建议斩草除根，曹操决定进宫诛杀伏后二子。,llm
pdf_01000000__01004001___ad83d28842,逍遥津,9,【第九场】,【第九场】,残暴,残暴,1,伏后；华歆；司马懿；曹操,华歆擒获伏后，曹操怒斥并下令乱棍打死，司马懿求情未果，华歆建议斩草除根，曹操决定进宫诛杀伏后二子。,llm
pdf_01000000__01004001___ad83d28842,逍遥津,9,【第九场】,【第九场】,忠奸对立,忠义,1,伏后；华歆；司马懿；曹操,华歆擒获伏后，曹操怒斥并下令乱棍打死，司马懿求情未果，华歆建议斩草除根，曹操决定进宫诛杀伏后二子。,llm
pdf_01000000__01004001___ad83d28842,逍遥津,9,【第九场】,【第九场】,斩草除根,斩草除根,1,伏后；华歆；司马懿；曹操,华歆擒获伏后，曹操怒斥并下令乱棍打死，司马懿求情未果，华歆建议斩草除根，曹操决定进宫诛杀伏后二子。,llm
pdf_01000000__01004001___ad83d28842,逍遥津,10,【第十场】,【第十场】,权力斗争,权力斗争,1,二皇子；华散；华歆；司马懿；曹妃；曹操；汉献帝,曹操逼迫汉献帝，毒杀二皇子，并强立其女曹妃为后，汉献帝无力反抗，被迫屈服。,llm
pdf_01000000__01004001___ad83d28842,逍遥津,10,【第十场】,【第十场】,忠奸对立,忠义,1,二皇子；华散；华歆；司马懿；曹妃；曹操；汉献帝,曹操逼迫汉献帝，毒杀二皇子，并强立其女曹妃为后，汉献帝无力反抗，被迫屈服。,llm
pdf_01000000__01004001___ad83d28842,逍遥津,10,【第十场】,【第十场】,亲情与政治,亲情,1,二皇子；华散；华歆；司马懿；曹妃；曹操；汉献帝,曹操逼迫汉献帝，毒杀二皇子，并强立其女曹妃为后，汉献帝无力反抗，被迫屈服。,llm
pdf_01000000__01004001___ad83d28842,逍遥津,0,序幕/前置内容,序幕/前置内容,忠义,忠义,1,,# 《逍遥津》 （一名：《搜诏逼宫》）,keyword
pdf_01000000__01004001___ad83d28842,逍遥津,0,序幕/前置内容,序幕/前置内容,权谋,权谋,1,,# 《逍遥津》 （一名：《搜诏逼宫》）,keyword
pdf_01000000__01004001___ad83d28842,逍遥津,0,序幕/前置内容,序幕/前置内容,战争,战争,1,,# 《逍遥津》 （一名：《搜诏逼宫》）,keyword
pdf_01000000__01004001___ad83d28842,逍遥津,0,序幕/前置内容,序幕/前置内容,家国,家国,1,,# 《逍遥津》 （一名：《搜诏逼宫》）,keyword
pdf_01000000__01004001___ad83d28842,逍遥津,0,序幕/前置内容,序幕/前置内容,亲情,亲情,1,,# 《逍遥津》 （一名：《搜诏逼宫》）,keyword
pdf_01000000__01004001___ad83d28842,逍遥津,0,序幕/前置内容,序幕/前置内容,公案,公案,1,,# 《逍遥津》 （一名：《搜诏逼宫》）,keyword
pdf_01000000__01004001___ad83d28842,逍遥津,0,序幕/前置内容,序幕/前置内容,情爱,情爱,1,,# 《逍遥津》 （一名：《搜诏逼宫》）,keyword
pdf_01000000__01004001___ad83d28842,逍遥津,0,序幕/前置内容,序幕/前置内容,离散,离散,1,,# 《逍遥津》 （一名：《搜诏逼宫》）,keyword
