doc_id,doc_title,scene_index,scene,theme_stage,theme_label_raw,theme_label,theme_strength,theme_role_links,evidence,derived_by
pdf_01000000__01006003___dc57119794,草桥关,5,【第五场】,【第五场】,忠君,忠义,1,姚刚；姚夫人；姚期；姚能；旗牌；正是,姚期奉旨回朝陪王伴驾，将草桥关兵权交予马杜岑，姚刚不服郭荣专权，姚期叮嘱夫人严加管教。,llm
pdf_01000000__01006003___dc57119794,草桥关,5,【第五场】,【第五场】,权谋,权谋,1,姚刚；姚夫人；姚期；姚能；旗牌；正是,姚期奉旨回朝陪王伴驾，将草桥关兵权交予马杜岑，姚刚不服郭荣专权，姚期叮嘱夫人严加管教。,llm
pdf_01000000__01006003___dc57119794,草桥关,5,【第五场】,【第五场】,家庭责任,亲情,1,姚刚；姚夫人；姚期；姚能；旗牌；正是,姚期奉旨回朝陪王伴驾，将草桥关兵权交予马杜岑，姚刚不服郭荣专权，姚期叮嘱夫人严加管教。,llm
pdf_01000000__01006003___dc57119794,草桥关,6,【第六场】,【第六场】,忠义,忠义,1,姚期；姚能；岑彭；杜茂；马武,姚期出征前，马武、杜茂、岑彭在长亭饯行。姚期辞别后，马武提议砍倒姚字旗号，准备迎战柳蛮，杜茂、岑彭劝阻后同意共同防守。,llm
pdf_01000000__01006003___dc57119794,草桥关,6,【第六场】,【第六场】,军事策略,战争,1,姚期；姚能；岑彭；杜茂；马武,姚期出征前，马武、杜茂、岑彭在长亭饯行。姚期辞别后，马武提议砍倒姚字旗号，准备迎战柳蛮，杜茂、岑彭劝阻后同意共同防守。,llm
pdf_01000000__01006003___dc57119794,草桥关,6,【第六场】,【第六场】,同僚情谊,情爱,1,姚期；姚能；岑彭；杜茂；马武,姚期出征前，马武、杜茂、岑彭在长亭饯行。姚期辞别后，马武提议砍倒姚字旗号，准备迎战柳蛮，杜茂、岑彭劝阻后同意共同防守。,llm
pdf_01000000__01006003___dc57119794,草桥关,7,【第七场】,【第七场】,君臣关系,家国,1,刘秀；太监；太监甲；姚期；郭妃,刘秀与郭妃在太和殿设宴迎接姚期，姚期谢恩并汇报边关事务，郭妃敬酒以示恩宠，君臣共饮叙旧。,llm
pdf_01000000__01006003___dc57119794,草桥关,7,【第七场】,【第七场】,恩宠与忠诚,忠义,1,刘秀；太监；太监甲；姚期；郭妃,刘秀与郭妃在太和殿设宴迎接姚期，姚期谢恩并汇报边关事务，郭妃敬酒以示恩宠，君臣共饮叙旧。,llm
pdf_01000000__01006003___dc57119794,草桥关,7,【第七场】,【第七场】,宫廷礼仪,宫廷,1,刘秀；太监；太监甲；姚期；郭妃,刘秀与郭妃在太和殿设宴迎接姚期，姚期谢恩并汇报边关事务，郭妃敬酒以示恩宠，君臣共饮叙旧。,llm
pdf_01000000__01006003___dc57119794,草桥关,0,序幕/前置内容,序幕/前置内容,权谋,权谋,1,,# 《草桥关》 （一名：《威镇草桥》）,keyword
pdf_01000000__01006003___dc57119794,草桥关,0,序幕/前置内容,序幕/前置内容,家国,家国,1,,# 《草桥关》 （一名：《威镇草桥》）,keyword
pdf_01000000__01006003___dc57119794,草桥关,0,序幕/前置内容,序幕/前置内容,亲情,亲情,1,,# 《草桥关》 （一名：《威镇草桥》）,keyword
pdf_01000000__01006003___dc57119794,草桥关,0,序幕/前置内容,序幕/前置内容,情爱,情爱,1,,# 《草桥关》 （一名：《威镇草桥》）,keyword
pdf_01000000__01006003___dc57119794,草桥关,0,序幕/前置内容,序幕/前置内容,离散,离散,1,,# 《草桥关》 （一名：《威镇草桥》）,keyword
