doc_id,doc_title,source,target,relation_type,weight,merged_relation_types,evidence,derived_by,llm_confidence
pdf_01000000__01001008___4e2bf00560,取成都,黄忠,刘璋,威胁,3,,黄忠唱‘你今不把成都献’,llm,
pdf_01000000__01001008___4e2bf00560,取成都,龙套,刘璋,同场共现,3,同场共现；对话,（〖急急风〗。马超领四白龙套同上，同进城。黄忠、严颜、魏延、赵云同上。刘璋上，坐城外。黄忠、严颜、魏延、赵云同进城。四红龙套同上，车夫推诸葛亮同上，进城。刘备上,stage_direction,
pdf_01000000__01001008___4e2bf00560,取成都,刘玉,刘备,提及,2,对话；提及,"父王说话不必惊,细听儿臣奏分明:刘备纵有千员将,不让西川又怎生?",mention,
pdf_01000000__01001008___4e2bf00560,取成都,众人,刘备,对话,1,,"让印!蝼蚁尚且贪性命,不让成都我命难存。没奈何取出了西川印,先王吓,宗兄,从今后你执掌锦绣春。",adjacency,
pdf_01000000__01001008___4e2bf00560,取成都,刘备,龙套,同场共现,1,,（〖急急风〗。马超领四白龙套同上，同进城。黄忠、严颜、魏延、赵云同上。刘璋上，坐城外。黄忠、严颜、魏延、赵云同进城。四红龙套同上，车夫推诸葛亮同上，进城。刘备上,stage_direction,
pdf_01000000__01001008___4e2bf00560,取成都,刘玉,马超,对抗,1,,刘玉骂马超该问斩,llm,
pdf_01000000__01001008___4e2bf00560,取成都,刘璋,众人,对话,1,,"呀呀呸!实指望年迈苍苍忠心耿,却原来卖国求荣狗肺心!",adjacency,
pdf_01000000__01001008___4e2bf00560,取成都,刘璋,探子,对话,1,,"驾坐西川,恨张松,归顺桃园。",adjacency,
pdf_01000000__01001008___4e2bf00560,取成都,刘璋,魏延,对话,1,,"这几句言语实难听,都是诸葛定计行。向前与他把话论,说上几句待怎生?",adjacency,
pdf_01000000__01001008___4e2bf00560,取成都,探子,刘备,汇报,1,,"启禀大王:马超降顺刘备,带领人马,夺取成都。",mention,
pdf_01000000__01001008___4e2bf00560,取成都,探子,刘璋,对话,1,,"启禀大王:马超降顺刘备,带领人马,夺取成都。",adjacency,
pdf_01000000__01001008___4e2bf00560,取成都,王累,刘备,提及,1,,"启奏大王,马超降了刘备,带领人马,前来夺取成都,大王何以坐视不理?",mention,
pdf_01000000__01001008___4e2bf00560,取成都,诸葛亮,龙套,同场共现,1,,（〖急急风〗。马超领四白龙套同上，同进城。黄忠、严颜、魏延、赵云同上。刘璋上，坐城外。黄忠、严颜、魏延、赵云同进城。四红龙套同上，车夫推诸葛亮同上，进城。刘备上,stage_direction,
pdf_01000000__01001008___4e2bf00560,取成都,赵云,黄忠,对话,1,,恼了常山赵将军。,adjacency,
pdf_01000000__01001008___4e2bf00560,取成都,马超,刘备,提及,1,,"我这里降刘备也是正道,我劝你让成都免动枪刀。",mention,
pdf_01000000__01001008___4e2bf00560,取成都,马超,王累,对话,1,,"小子说话太鲁莽,气的老爷怒冲冠!用手搭上雕翎箭,管叫小子丧黄泉!",adjacency,
pdf_01000000__01001008___4e2bf00560,取成都,马超,龙套,对话,1,,"众将官,将人马暂退一箭之地。",adjacency,
pdf_01000000__01001008___4e2bf00560,取成都,魏延,赵云,对话,1,,"听他言来怒气生,",adjacency,
pdf_01000000__01001008___4e2bf00560,取成都,黄忠,严颜,对话,1,,"你今不把成都献,",adjacency,
pdf_01000000__01001008___4e2bf00560,取成都,龙套,刘备,同场共现,1,,（〖急急风〗。马超领四白龙套同上，同进城。黄忠、严颜、魏延、赵云同上。刘璋上，坐城外。黄忠、严颜、魏延、赵云同进城。四红龙套同上，车夫推诸葛亮同上，进城。刘备上,stage_direction,
pdf_01000000__01001008___4e2bf00560,取成都,龙套,诸葛亮,同场共现,1,,（〖急急风〗。马超领四白龙套同上，同进城。黄忠、严颜、魏延、赵云同上。刘璋上，坐城外。黄忠、严颜、魏延、赵云同进城。四红龙套同上，车夫推诸葛亮同上，进城。刘备上,stage_direction,
