doc_id,doc_title,source,target,relation_type,weight,merged_relation_types,evidence,derived_by,llm_confidence
pdf_01000000__01003011___a844c57d4e,斩黄袍,韩素梅,韩龙,对话,3,,"昨晚一梦在皇宫,醒来依然在家中。兄长。",adjacency,
pdf_01000000__01003011___a844c57d4e,斩黄袍,韩素梅,高怀德,对抗,3,,韩素梅押下高怀德本章，悬剑阻保,llm,
pdf_01000000__01003011___a844c57d4e,斩黄袍,二童子,神仙,协助,2,协助；同场共现,二童子扶神仙同上,llm,
pdf_01000000__01003011___a844c57d4e,斩黄袍,众人,郑恩,同场共现,2,同场共现；对话,（赵匡胤、郑恩、苗顺、高怀德、四文堂同上，同拜。〖吹打〗。众人同拿帖过场。〖风入松〗，众人同下。）,stage_direction,
pdf_01000000__01003011___a844c57d4e,斩黄袍,太监,韩素梅,对话,2,,"启奏万岁:今有万里侯本章,保北平王无罪。",adjacency,
pdf_01000000__01003011___a844c57d4e,斩黄袍,赵匡胤,郑高苗,对话,2,,怎见得?,adjacency,
pdf_01000000__01003011___a844c57d4e,斩黄袍,郑恩,家院,提及,2,对话；提及,"诗句题在粉壁墙。女娲娘娘冲冲怒,招取妲己乱朝纲。比干丞相剖心丧,贾氏夫人坠楼亡。黄飞虎父子造了反,八百诸侯反朝堂。摘星楼纣王火焚丧,保定周室在朝堂。再不能朝房会",mention,
pdf_01000000__01003011___a844c57d4e,斩黄袍,郑恩,龙套,同场共现,2,,（郑恩上，四龙套同上。）,stage_direction,
pdf_01000000__01003011___a844c57d4e,斩黄袍,郑高苗,赵匡胤,对话,2,,"头戴冲天冠,身穿赭黄袍,即是皇帝。",adjacency,
pdf_01000000__01003011___a844c57d4e,斩黄袍,陶三春,龙套,同场共现,2,,（陶三春、四龙套同下。）,stage_direction,
pdf_01000000__01003011___a844c57d4e,斩黄袍,韩素梅,太监,对话,2,,"万岁酒醉,将本章押下。有宝剑一口,悬挂宫门,有人保本,提头来见。",adjacency,
pdf_01000000__01003011___a844c57d4e,斩黄袍,黄门官,赵匡胤,汇报,2,对话；汇报,黄门官准备启奏河北韩龙进妃之事,llm,
pdf_01000000__01003011___a844c57d4e,斩黄袍,龙套,郑恩,同场共现,2,,（郑恩上，四龙套同上。）,stage_direction,
pdf_01000000__01003011___a844c57d4e,斩黄袍,龙套,陶三春,同场共现,2,,（陶三春、四龙套同下。）,stage_direction,
pdf_01000000__01003011___a844c57d4e,斩黄袍,二童子扶神仙,二童子,同场共现,1,,（二童子扶神仙同上，神仙写，二童子、神仙同下。）,stage_direction,
pdf_01000000__01003011___a844c57d4e,斩黄袍,二童子扶神仙,神仙,同场共现,1,,（二童子扶神仙同上，神仙写，二童子、神仙同下。）,stage_direction,
pdf_01000000__01003011___a844c57d4e,斩黄袍,二童子扶神仙,神仙写,同场共现,1,,（二童子扶神仙同上，神仙写，二童子、神仙同下。）,stage_direction,
pdf_01000000__01003011___a844c57d4e,斩黄袍,众人,苗顺,同场共现,1,,（赵匡胤、郑恩、苗顺、高怀德、四文堂同上，同拜。〖吹打〗。众人同拿帖过场。〖风入松〗，众人同下。）,stage_direction,
pdf_01000000__01003011___a844c57d4e,斩黄袍,众武士,赵匡胤,对话,1,,领旨!,adjacency,
pdf_01000000__01003011___a844c57d4e,斩黄袍,家院,郑英,对话,1,,公子随我来。,adjacency,
pdf_01000000__01003011___a844c57d4e,斩黄袍,报子,高怀德,对话,1,,先生御亲到。,adjacency,
pdf_01000000__01003011___a844c57d4e,斩黄袍,文堂甲,赵匡胤,对话,1,,宴齐。,adjacency,
pdf_01000000__01003011___a844c57d4e,斩黄袍,武士,韩龙,对话,1,,未到。,adjacency,
pdf_01000000__01003011___a844c57d4e,斩黄袍,神仙写,二童子,同场共现,1,,（二童子扶神仙同上，神仙写，二童子、神仙同下。）,stage_direction,
pdf_01000000__01003011___a844c57d4e,斩黄袍,神仙写,神仙,同场共现,1,,（二童子扶神仙同上，神仙写，二童子、神仙同下。）,stage_direction,
pdf_01000000__01003011___a844c57d4e,斩黄袍,赵匡胤,众人,同场共现,1,,（赵匡胤、郑恩、苗顺、高怀德、四文堂同上，同拜。〖吹打〗。众人同拿帖过场。〖风入松〗，众人同下。）,stage_direction,
pdf_01000000__01003011___a844c57d4e,斩黄袍,赵匡胤,众武士,对话,1,,"寡人今日,偏偏要灭灭你的火性!殿前武士!",adjacency,
pdf_01000000__01003011___a844c57d4e,斩黄袍,赵匡胤,报子,对话,1,,等先生御亲到来，便知分晓。,adjacency,
pdf_01000000__01003011___a844c57d4e,斩黄袍,赵匡胤,文堂甲,对话,1,,这倒果然!,adjacency,
pdf_01000000__01003011___a844c57d4e,斩黄袍,郑恩,陶三春,告知,1,,郑恩鬼魂告知陶三春儿子被黄花真人救走及未来重逢之事。,llm,
pdf_01000000__01003011___a844c57d4e,斩黄袍,郑英,众武士,对话,1,,"将身来在法场上,不知爹爹在哪厢。不顾生死往前闯,",adjacency,
pdf_01000000__01003011___a844c57d4e,斩黄袍,郑英,黄花真人,对话,1,,"法场上闷坏了小郑英,倒不如一命丧残生。",adjacency,
pdf_01000000__01003011___a844c57d4e,斩黄袍,陶三春,家院,命令,1,,家院，吩咐众将，各自披挂，大堂听点。,llm,
pdf_01000000__01003011___a844c57d4e,斩黄袍,陶三春,郑恩,询问,1,,陶三春询问郑恩鬼魂关于孩儿的音信。,llm,
pdf_01000000__01003011___a844c57d4e,斩黄袍,陶三春,高怀德,对话,1,,"要我收兵,依我一件:去到北平王府,高搭坛台,打七七四十九日罗天大醮,方可收兵。",adjacency,
pdf_01000000__01003011___a844c57d4e,斩黄袍,韩龙,武士,对话,1,,时辰可到?,adjacency,
pdf_01000000__01003011___a844c57d4e,斩黄袍,韩龙,苗顺,对话,1,,"金殿领圣旨,监斩有仇人。",adjacency,
pdf_01000000__01003011___a844c57d4e,斩黄袍,高怀德,郑恩,对话,1,,"领旨。叩罢头来谢龙恩,朝里朝外要查得明。",adjacency,
pdf_01000000__01003011___a844c57d4e,斩黄袍,黄花真人,众人,对话,1,,"黄花山来黄花洞,黄花洞中一仙翁。你的儿子我带去,兵法武艺教得通。若要她母子重相会,大下南唐再相逢。",adjacency,
pdf_01000000__01003011___a844c57d4e,斩黄袍,黄门官,韩龙,汇报,1,,富贵奇异报晓酬，万国衣冠拜冕旒。（白） 下官，黄门官是也。今有河北韩龙，前来进妃，待等圣驾登殿，启奏便了。香烟渺渺，圣驾临朝。朝房伺候。,mention,
