doc_id,doc_title,theme_label,weight,evidence,derived_by
pdf_01000000__01006001___9c7557117a,连营寨,将帅矛盾,1,韩当与周泰担忧陆逊书生为帅，认为其不懂武将机谋，但无奈之下只能出城迎接，反映东吴将领对主帅的不信任与被动服从。,llm
pdf_01000000__01006001___9c7557117a,连营寨,悔恨,1,赵云救驾来迟，刘备悔恨不听诸葛亮之言，哀叹七十五万汉军尽丧烈火，自认天命将绝。,llm
pdf_01000000__01006001___9c7557117a,连营寨,指挥,1,刘备检阅沙摩柯的蛮兵操练，认为其兵势精壮。报子报韩当等攻打蜀营，刘备命沙摩柯打头阵，张苞、关兴接应，与甘宁交战。,llm
pdf_01000000__01006001___9c7557117a,连营寨,指挥决策,1,陆逊下令韩当、周泰与丁奉、徐盛分攻江南、江北岸，准备火攻蜀营，待火起后全军出击。,llm
pdf_01000000__01006001___9c7557117a,连营寨,无奈服从,1,韩当与周泰担忧陆逊书生为帅，认为其不懂武将机谋，但无奈之下只能出城迎接，反映东吴将领对主帅的不信任与被动服从。,llm
pdf_01000000__01006001___9c7557117a,连营寨,权威与质疑,1,陆逊抵达前线，韩当、周泰迎接。韩当质疑陆逊先破蜀后救孙桓的策略，陆逊斥其不知用兵之计，韩当、周泰私下担忧东吴前途。,llm
pdf_01000000__01006001___9c7557117a,连营寨,牺牲,1,刘备在灵堂哭祭关羽、张飞，斩首范疆、张达、傅士仁，并亲手杀死有郎舅之情的糜芳，誓师伐吴。,llm
pdf_01000000__01006001___9c7557117a,连营寨,绝望,1,吴军将领甘宁自刎殉国，韩当、周泰分守江北，马忠、麋芳、傅士仁守江南。蜀军势盛，吴军内部出现叛变意图，众将密谋杀麋芳、傅士仁献首级于刘备。,llm
pdf_01000000__01006001___9c7557117a,连营寨,联盟,1,刘备检阅沙摩柯的蛮兵操练，认为其兵势精壮。报子报韩当等攻打蜀营，刘备命沙摩柯打头阵，张苞、关兴接应，与甘宁交战。,llm
pdf_01000000__01006001___9c7557117a,连营寨,自保,1,麋芳与傅士仁为自保，合谋杀死马忠，欲将其首级献给刘备，随后逃离。,llm
pdf_01000000__01006001___9c7557117a,连营寨,轻敌,1,刘备得知陆逊为帅，轻视其年少，执意移营避暑，不听马良劝阻，仅允其画图问诸葛亮。,llm
