doc_id,doc_title,source,target,relation_type,weight,merged_relation_types,evidence,derived_by,llm_confidence
pdf_01000000__01003002___acc415186d,群英会,蒋干,二水手,对话,1,,放箭!,adjacency,
pdf_01000000__01003002___acc415186d,群英会,诸葛亮,张允,对抗,1,,"那曹操,中了都督借刀杀人之计,杀了蔡瑁、张允,水军头目,换了毛玠、于 禁,此二人不识水性,岂不是大大的一喜?",mention,
pdf_01000000__01003002___acc415186d,群英会,诸葛亮,蒋干,对话,1,,"吩咐鸣锣,擂鼓呐喊。",adjacency,
pdf_01000000__01003002___acc415186d,群英会,诸葛亮,蔡瑁,对抗,1,,"那曹操,中了都督借刀杀人之计,杀了蔡瑁、张允,水军头目,换了毛玠、于 禁,此二人不识水性,岂不是大大的一喜?",mention,
pdf_01000000__01003002___acc415186d,群英会,诸葛亮,龙套,对话,1,,查看多少雕翎?,adjacency,
pdf_01000000__01003002___acc415186d,群英会,鲁肃,二水手,对话,1,,"鲁子敬在舟中浑身战抖,把性命当儿戏全不担忧。这时候哪还有心肠饮酒?此一去到曹营把命来丢!",adjacency,
pdf_01000000__01003002___acc415186d,群英会,鲁肃,军士,命令,1,,"都督容禀:那孔明出得帐去,一天也不忙,两天也不慌,到了三日,他并不用我国工匠人等,只用战船二十支,茅草千担,军士五百名,青布帐幔,锣鼓全套,四更时分,去往曹营擂",mention,
pdf_01000000__01003002___acc415186d,群英会,黄盖,张允,提及,1,,"今有蔡瑁、张允,有书到来,不用七日只用三天,定取曹操首级来见。",mention,
pdf_01000000__01003002___acc415186d,群英会,黄盖,曹操,提及,1,,"今有蔡瑁、张允,有书到来,不用七日只用三天,定取曹操首级来见。",mention,
pdf_01000000__01003002___acc415186d,群英会,黄盖,蔡中,提及,1,,启都督:今有蔡中、蔡和辕门投降。,mention,
pdf_01000000__01003002___acc415186d,群英会,黄盖,蔡和,提及,1,,启都督:今有蔡中、蔡和辕门投降。,mention,
pdf_01000000__01003002___acc415186d,群英会,黄盖,蔡瑁,提及,1,,"今有蔡瑁、张允,有书到来,不用七日只用三天,定取曹操首级来见。",mention,
pdf_01000000__01003002___acc415186d,群英会,龙套,众将,对话,1,,传众将进帐。,adjacency,
pdf_01000000__01003002___acc415186d,群英会,龙套,周瑜,同场共现,1,,（四白龙套同上，周瑜上。）,stage_direction,
pdf_01000000__01003002___acc415186d,群英会,龙套,诸葛亮,对话,1,,"除去破坏,还有十万有余。",adjacency,
