doc_id,doc_title,source,target,relation_type,weight,merged_relation_types,evidence,derived_by,llm_confidence
pdf_01000000__01004001___ad83d28842,逍遥津,曹妃,汉献帝,对话,7,劝阻；对话,咳!真乃可恼!,adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,二皇子,曹妃,对抗,6,同场共现；对抗；对话,二皇子骂曹妃'放屁!谁是你的儿',llm,
pdf_01000000__01004001___ad83d28842,逍遥津,伏后,汉献帝,命令,6,命令；对话；建议；提及,既然如此，万岁何不写下血诏，搬请各路诸侯，共灭逆贼，以安社稷。汉献帝 （白） 此计甚好，看白绫伺侯！（西皮导板） 奸贼金殿行霸道，（西皮原板） 刺杀孤皇为哪条？,mention,
pdf_01000000__01004001___ad83d28842,逍遥津,汉献帝,曹妃,命令,6,劝阻；命令；对话,内侍摆驾回宫廷，见了梓童说分明。伏后 （白） 妾妃见驾，万岁！汉献帝 （白） 平身。赐座！伏后 （白） 万万岁！谢坐。汉献帝 （白） 咳！可恼呀可恼！伏后 （白,mention,
pdf_01000000__01004001___ad83d28842,逍遥津,华歆,穆顺,提及,5,对话；提及,丞相。那厢穆顺来了！,mention,
pdf_01000000__01004001___ad83d28842,逍遥津,张辽,曹操,协助,5,协助；对话,张辽提议推倒龙床扶保曹操登基,llm,
pdf_01000000__01004001___ad83d28842,逍遥津,曹操,二皇子,对抗,5,,曹操下令毒杀二皇子,llm,
pdf_01000000__01004001___ad83d28842,逍遥津,曹操,司马懿,命令,5,命令；对话,"搭下去。 司马懿听令:带领二十万雄兵,大下江南!",mention,
pdf_01000000__01004001___ad83d28842,逍遥津,荀攸,张辽,对话,5,劝阻；对话,"吓,张将军相邀,所为何事?",adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,伏后,华歆,对话,4,哀求；对话,"转身哀告求华卿,伏乞饶恕一线恩!",adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,伏后,穆顺,命令,4,交付；命令；对话,"我看穆顺忠心耿耿,何不命他前去搬兵。",mention,
pdf_01000000__01004001___ad83d28842,逍遥津,曹妃,华歆,同场共现,4,劝阻；同场共现,（华歆下，华歆拉伏后、二皇子同上，伏后跌，二皇子同倒。华歆欲杀伏后。曹妃暗上，摇手。华歆拉伏后同下。）,stage_direction,
pdf_01000000__01004001___ad83d28842,逍遥津,曹操,张辽,命令,4,命令；对话,曹操斥责张辽‘休要胡说’,llm,
pdf_01000000__01004001___ad83d28842,逍遥津,二皇子,伏后,同场共现,3,,（四太监引二皇子、伏后、汉献帝同上。）,stage_direction,
pdf_01000000__01004001___ad83d28842,逍遥津,二皇子,华歆,同场共现,3,同场共现；提及,（二皇子、伏后同下。华歆上。）,stage_direction,
pdf_01000000__01004001___ad83d28842,逍遥津,华歆,荀攸,对抗,3,对抗；对话,华歆骂荀攸‘老而不死是为贼’,llm,
pdf_01000000__01004001___ad83d28842,逍遥津,夏侯渊,曹操,汇报,3,,夏侯渊决定报与曹丞相知道,llm,
pdf_01000000__01004001___ad83d28842,逍遥津,夏侯渊,穆顺,提及,3,,唔！穆顺出宫，竟往伏相府而去，其中定有奸诈！,llm,
pdf_01000000__01004001___ad83d28842,逍遥津,曹操,曹植,命令,3,命令；对话,曹操让曹植拜贾诩为师，授吏部之职,llm,
pdf_01000000__01004001___ad83d28842,逍遥津,二皇子,曹操,对话,2,,待我两人向前。,adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,伏后,曹妃,提及,2,对话；提及,风吹玉珮响，曹妃 （念） 明月照纱窗。,mention,
pdf_01000000__01004001___ad83d28842,逍遥津,伏后,曹操,提及,2,对话；提及,万岁，“曹”什么吓？汉献帝 （白） 适才曹操带剑上殿，（汉献帝洒泪。）,mention,
pdf_01000000__01004001___ad83d28842,逍遥津,司马懿,伏后,命令,2,命令；对话,"伏后不必跪埃尘,为臣怎敢欺当今。官卑职小难救命,那厢恳求姓华人!",mention,
pdf_01000000__01004001___ad83d28842,逍遥津,司马懿,华歆,同场共现,2,同场共现；对话,（八校尉、司马懿、华歆、曹操同上。）,stage_direction,
pdf_01000000__01004001___ad83d28842,逍遥津,四大铠,夏侯渊,对话,2,,是穆公公。,adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,夏侯渊,四大铠,对话,2,,且住，适才何人打此经过？,adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,太监,汉献帝,对话,2,,"万岁,大事不好了!",adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,曹妃,伏后,同场共现,2,,（四宫女引曹妃、伏后同上。）,stage_direction,
pdf_01000000__01004001___ad83d28842,逍遥津,曹操,文聘,对话,2,,还有两处烟尘未灭!,adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,曹操,荀攸,评价,2,,曹操说‘这老儿欲效荀彧之故事耳’,llm,
pdf_01000000__01004001___ad83d28842,逍遥津,曹操,院子,对话,2,,"嘿嘿,这老儿欲效荀彧之故事耳!",adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,汉献帝,太监,对话,2,,曹孟德起谋意令人可恨，,adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,穆顺,华歆,对话,2,,适才去至伏相府中，将吾主娘娘情由，告诉一番，朝内诸事，托他照应，谅必大事无妨。,adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,穆顺,院子,对话,2,对话；试探,来此已是相府，门上哪位在？,adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,贾诩,张辽,对话,2,,"来得匆匆,望张将军恕罪。",adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,院子,曹操,对话,2,,"报:荀攸尚书回府,口吐鲜血而亡!",adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,二旗牌,张辽,对话,1,,有。,adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,二皇子,汉献帝,对话,1,,"被那华歆,仗剑拉出宫门去了!",adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,伏后,司马懿,对话,1,,"缓步向前忙跪定,搭救哀家命残生!",adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,伏完,穆顺,同场共现,1,,（穆顺、伏完自两边分下。）,stage_direction,
pdf_01000000__01004001___ad83d28842,逍遥津,众人,华歆,对话,1,,好杀吓杀吓!,adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,华散,曹操,对话,1,,赏他个全尸。,adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,华歆,文聘,对话,1,,丞相!,adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,华歆,曹妃,对话,1,,得令!,adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,华歆,汉献帝,对话,1,,"放也在丞相,杀也在丞相,有道是“放虎容易擒虎难”吓!",adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,华歆,贾诩,对话,1,,华歆。,adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,夏侯渊,司马懿,对话,1,,夏侯渊。,adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,太监,华歆,提及,1,,华歆带剑进宫!,mention,
pdf_01000000__01004001___ad83d28842,逍遥津,张辽,二旗牌,命令,1,,"待众位大人到此,速报吾知!",llm,
pdf_01000000__01004001___ad83d28842,逍遥津,张辽,华歆,对话,1,,这个!,adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,张辽,荀攸,对话,1,,"只因献帝懦弱,不能治国安邦,致令东南烟尘四起,生灵涂炭,故而相请众位大人,欲将龙床推倒,扶保曹丞相登基接位!如今众位大人皆服此议。",adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,张辽,贾诩,对话,1,,岂敢!,adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,张辽,院子,对话,1,,"众位有所不知:只因当今献帝懦弱,不能治国安邦,致令东南烟尘四起,生灵涂炭!故而相请众位商议,将那龙床推倒,扶保曹丞相登基接位。不知众位大人意下如何?",adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,手下,曹操,对话,1,,来此午门！,adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,文聘,华歆,对话,1,,"但愿狼烟尽皆扫,",adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,文聘,曹操,对话,1,,是哪两处?,adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,文聘,贾诩,对话,1,,文聘。,adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,旗牌,张辽,同场共现,1,,（张辽、二旗牌同下。）,stage_direction,
pdf_01000000__01004001___ad83d28842,逍遥津,曹妃,二皇子,对话,1,,"皇儿不必啼哭,有为娘在此。",adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,曹妃,曹操,对话,1,,爹爹用茶!,adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,曹操,众人,对话,1,,"华歆过来!命你将那伏相府满门杀死,速报我知!",adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,曹操,华散,对话,1,,"唔唔唔,依你主见?",adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,曹操,夏侯渊,汇报,1,,适才夏侯渊报道，穆顺出宫，赶往伏相府而去。唔唔唔，必有别情！,mention,
pdf_01000000__01004001___ad83d28842,逍遥津,曹操,手下,对话,1,,适才夏侯渊报道，穆顺出宫，赶往伏相府而去。唔唔唔，必有别情！,adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,曹操,曹妃,对话,1,,"“君无戏言”!咳!我为你这江山,忠心保国,南征北讨,东荡西除,血染红袍,老夫若有二意,定犯破脑风而死!",adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,曹操,穆顾,对话,1,,岂敢！公公清早出宫，有何贵干？,adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,曹植,文聘,对话,1,,曹植。,adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,曹植,曹操,对话,1,,"吓,贾大人请上,受晚生一拜!",adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,汉献帝,华歆,对话,1,,"呵呵,谢天谢地!",adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,王粲,曹植,对话,1,,王粲。,adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,穆顾,曹操,对话,1,,"这个!哦,娘娘有病,命咱出宫去请太医院,和娘娘调治病症。",adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,荀攸,曹操,对话,1,,嘿嘿好无礼!,adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,荀攸,贾诩,对话,1,,"列位所为何事,起得这早?",adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,贾诩,荀攸,对话,1,,"只因张将军相约,故而来早。",adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,贾诩,郄虑,对话,1,,贾诩。,adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,郄虑,王粲,对话,1,,郄虑。,adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,院子,荀攸,对话,1,,荀攸丞相到!,adjacency,
